points_last_5,minutes_per_game_last_5,goals_last_5,assists_last_5,clean_sheets_last_5,bonus_points_last_5,goals_conceded_last_5,yellow_cards_last_5,red_cards_last_5,starts_last_5,transfers_in_last_5,transfers_out_last_5,influence_last_5,creativity_last_5,threat_last_5,player_price_diff_last_5,player_price,xG_per_game_last_5,xA_per_game_last_5,xG_conceded_per_game_last_5,xG_sum_last_5,xA_sum_last_5,xGoals_Conceeded_sum_last_5,home_away_current,fdr_current,actual_gw_points
11,54.2,0,0,1,0,4,0,0,3,59429,43088,53.0,58.0,0.0,0.0,4.9,0.0,0.05,0.09,0.0,0.23,3.58,0,4,1
11,38.6,0,0,1,0,2,0,0,2,61122,48460,24.8,33.2,0.0,0.0,4.9,0.0,0.03,0.09,0.0,0.15,2.5,1,2,0
5,28.75,0,0,0,0,2,0,0,1,59298,48843,15.4,16.4,0.0,0.0,4.9,0.0,0.02,0.09,0.0,0.07,1.64,0,4,0
3,8.33,0,0,0,0,1,0,0,0,33577,55213,4.6,0.0,0.0,0.0,4.9,0.0,0.0,0.09,0.0,0.0,0.89,1,2,1
3,12.33,0,0,0,0,0,0,0,0,24984,52449,5.0,0.3,0.0,0.0,4.9,0.0,0.0,0.09,0.0,0.0,0.42,0,2,0
2,15.5,0,0,0,0,0,0,0,0,19735,46889,3.8,0.3,0.0,0.0,4.9,0.0,0.0,0.09,0.0,0.0,0.42,1,3,1
2,11.0,0,0,0,0,0,0,0,0,17685,40798,1.2,0.5,0.0,-0.1,4.8,0.0,0.0,0.09,0.0,0.0,0.0,0,3,0
2,11.0,0,0,0,0,0,0,0,0,14152,43191,1.2,0.5,0.0,-0.1,4.8,0.0,0.0,0.09,0.0,0.0,0.0,1,2,0
2,11.0,0,0,0,0,0,0,0,0,14039,35192,1.2,0.5,0.0,-0.1,4.8,0.0,0.0,0.09,0.0,0.0,0.0,0,4,0
1,3.0,0,0,0,0,0,0,0,0,12030,31160,0.4,0.2,0.0,-0.1,4.8,0.0,0.0,0.09,0.0,0.0,0.0,1,2,0
1,3.0,0,0,0,0,0,0,0,0,7748,28675,0.4,0.2,0.0,-0.1,4.8,0.0,0.0,0.09,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,0,0,5837,25233,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.09,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,0,0,1527,18989,0.0,0.0,0.0,-0.1,4.7,0.0,0.0,0.09,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,0,0,379,16886,0.0,0.0,0.0,-0.1,4.7,0.0,0.0,0.09,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,0,0,206,12979,0.0,0.0,0.0,-0.1,4.7,0.0,0.0,0.09,0.0,0.0,0.0,0,5,1
1,3.0,0,0,0,0,0,0,0,0,579,7689,0.0,0.5,0.0,-0.1,4.7,0.0,0.01,0.09,0.0,0.01,0.0,1,2,0
1,3.0,0,0,0,0,0,0,0,0,1369,5395,0.0,0.5,0.0,-0.1,4.7,0.0,0.01,0.09,0.0,0.01,0.0,0,2,0
1,3.0,0,0,0,0,0,0,0,0,2932,3056,0.0,0.5,0.0,0.0,4.7,0.0,0.01,0.09,0.0,0.01,0.0,1,3,0
1,3.0,0,0,0,0,0,0,0,0,3555,2790,0.0,0.5,0.0,0.0,4.7,0.0,0.01,0.09,0.0,0.01,0.0,0,3,1
2,4.0,0,0,0,0,0,0,0,0,4166,2833,4.6,0.8,0.0,0.0,4.7,0.0,0.0,0.09,0.0,0.01,0.0,0,3,0
1,5.0,0,0,0,0,0,0,0,0,4367,3202,4.6,0.3,0.0,0.0,4.7,0.0,0.0,0.09,0.0,0.0,0.0,0,2,1
2,13.5,0,0,0,0,1,0,0,0,4265,3424,7.6,14.6,0.0,0.0,4.7,0.0,0.04,0.09,0.0,0.07,0.34,1,3,0
2,13.5,0,0,0,0,1,0,0,0,3420,3347,7.6,14.6,0.0,0.0,4.7,0.0,0.04,0.09,0.0,0.07,0.34,0,2,5
7,31.33,0,0,1,0,1,1,0,1,3621,3031,15.4,25.5,0.0,0.0,4.7,0.0,0.03,0.09,0.0,0.08,0.99,1,2,0
6,44.5,0,0,1,0,1,1,0,1,4172,2806,10.8,25.2,0.0,0.0,4.7,0.0,0.04,0.09,0.0,0.08,0.99,1,4,1
7,32.33,0,0,1,0,1,1,0,1,4144,3027,13.8,39.8,0.0,0.0,4.7,0.0,0.03,0.09,0.0,0.1,0.99,0,2,0
6,37.5,0,0,1,0,0,1,0,1,4501,3007,10.8,25.5,0.0,0.0,4.7,0.0,0.02,0.09,0.0,0.03,0.65,1,3,1
7,25.33,0,0,1,0,0,1,0,1,4803,3169,11.2,25.8,0.0,0.0,4.7,0.0,0.01,0.09,0.0,0.04,0.74,1,3,0
2,4.5,0,0,0,0,0,0,0,0,4447,3302,3.4,14.9,0.0,0.0,4.7,0.0,0.02,0.09,0.0,0.03,0.09,0,4,2
11,67.75,0,0,1,1,4,0,0,3,38927,77144,39.6,11.8,12.0,0.0,4.5,0.01,0.05,4.65,0.03,0.21,4.32,1,2,6
16,90.0,0,0,2,1,4,0,0,4,47243,94641,53.6,12.5,59.0,-0.1,4.4,0.06,0.06,4.65,0.24,0.22,5.33,1,2,0
9,90.0,0,0,1,0,4,0,0,3,75350,78459,41.8,12.2,59.0,-0.1,4.4,0.08,0.07,4.65,0.24,0.22,3.83,0,2,5
13,90.0,0,1,1,0,2,0,0,3,64798,84612,53.6,12.6,72.0,-0.1,4.4,0.08,0.02,4.65,0.23,0.05,2.19,1,3,2
13,90.0,0,1,1,0,2,0,0,3,67503,77117,57.2,12.3,102.0,-0.1,4.4,0.1,0.02,4.65,0.31,0.05,2.67,0,4,7
20,90.0,0,1,2,1,2,0,0,4,69364,70049,77.0,23.1,106.0,-0.1,4.4,0.08,0.08,4.65,0.31,0.31,3.49,1,2,7
21,90.0,0,1,2,2,2,0,0,4,84778,57276,78.8,43.0,63.0,0.0,4.4,0.02,0.14,4.65,0.1,0.54,2.65,0,4,2
23,90.0,0,1,2,2,3,0,0,5,73755,56081,99.6,53.8,65.0,0.0,4.4,0.02,0.14,4.65,0.1,0.68,4.3,1,2,6
24,86.0,0,0,3,2,2,0,0,5,99659,41726,86.6,43.4,46.0,0.0,4.4,0.02,0.13,4.65,0.08,0.66,4.2,0,2,2
24,86.0,0,0,3,2,2,0,0,5,122046,46971,82.8,42.7,12.0,0.0,4.4,0.0,0.13,4.65,0.0,0.65,4.75,1,3,7
24,85.2,0,0,3,2,2,0,0,5,138398,53010,78.8,32.9,8.0,0.0,4.4,0.0,0.08,4.65,0.0,0.39,4.23,0,3,6
23,85.2,0,0,3,1,2,0,0,5,354491,186368,79.0,12.7,8.0,0.0,4.4,0.01,0.03,4.65,0.06,0.15,4.58,1,2,6
27,85.2,0,0,4,1,1,0,0,5,395718,187447,76.6,2.7,23.0,0.0,4.4,0.07,0.0,4.65,0.37,0.02,3.4,0,4,6
27,89.2,0,0,4,1,1,0,0,5,395179,192874,85.2,2.7,25.0,0.0,4.4,0.07,0.0,4.65,0.37,0.01,4.16,1,2,6
31,89.2,0,0,5,1,0,0,0,5,477875,202022,87.2,3.7,23.0,0.1,4.5,0.07,0.01,4.65,0.37,0.03,3.56,0,2,6
30,90.0,0,0,5,0,0,0,0,5,523648,201379,88.8,4.2,33.0,0.1,4.5,0.09,0.01,4.65,0.43,0.05,3.56,1,2,2
26,90.0,0,0,4,0,1,0,0,5,385430,88511,99.8,5.1,33.0,0.1,4.5,0.08,0.01,4.65,0.4,0.05,4.05,0,2,1
21,90.0,0,0,3,0,2,1,0,5,348730,104473,101.0,15.3,35.0,0.1,4.5,0.02,0.01,4.65,0.12,0.05,5.41,1,4,1
16,90.0,0,0,2,0,4,1,0,5,329450,162547,103.4,16.0,38.0,0.1,4.5,0.06,0.01,4.65,0.29,0.07,6.65,0,5,1
11,90.0,0,0,1,0,6,1,0,5,345828,186004,106.4,15.2,38.0,0.0,4.5,0.06,0.01,4.65,0.29,0.05,6.85,1,2,2
7,90.0,0,0,0,0,7,1,0,5,334044,196470,98.2,14.5,36.0,0.0,4.5,0.08,0.01,4.65,0.42,0.04,7.67,0,2,2
7,90.0,0,0,0,0,7,1,0,5,320118,185592,73.8,14.0,32.0,0.0,4.5,0.08,0.01,4.65,0.39,0.05,7.04,1,3,7
13,90.0,0,0,1,1,6,0,0,5,308547,214065,69.2,3.3,15.0,0.0,4.5,0.07,0.01,4.65,0.36,0.04,5.64,0,3,2
14,90.0,0,0,1,1,5,0,0,5,315028,196504,67.2,12.4,12.0,0.0,4.5,0.04,0.0,4.65,0.19,0.02,4.08,0,3,1
14,90.0,0,0,1,1,4,1,0,5,223508,160068,58.4,12.5,33.0,0.0,4.5,0.08,0.0,4.65,0.4,0.02,5.39,0,2,1
13,90.0,0,0,1,1,6,1,0,5,199608,146210,65.4,12.4,25.0,0.0,4.5,0.04,0.0,4.65,0.21,0.01,6.2,1,3,2
13,90.0,0,0,1,1,6,1,0,5,133556,148327,79.4,12.4,32.0,0.0,4.5,0.05,0.0,4.65,0.23,0.0,6.83,0,2,2
8,90.0,0,0,0,0,7,1,0,5,160043,116474,82.6,12.1,32.0,0.0,4.5,0.05,0.0,4.65,0.23,0.0,7.06,1,2,5
11,90.0,0,1,0,0,7,1,0,5,170461,98938,78.6,2.6,77.0,0.0,4.5,0.28,0.0,4.65,1.41,0.01,7.08,1,4,1
11,90.0,0,1,0,0,8,0,0,5,157131,112449,86.6,7.3,77.0,0.0,4.5,0.25,0.01,4.65,1.26,0.04,5.63,0,2,1
11,90.0,0,1,0,0,7,0,0,5,203871,123280,84.4,6.7,77.0,0.0,4.5,0.25,0.01,4.65,1.26,0.04,5.76,1,3,2
11,90.0,0,1,0,0,7,0,0,5,262353,129801,75.2,6.6,72.0,0.0,4.5,0.25,0.01,4.65,1.24,0.05,5.24,1,3,8
17,90.0,0,1,1,2,6,0,0,5,232104,150178,71.2,20.4,74.0,0.0,4.5,0.27,0.02,4.65,1.33,0.08,4.65,0,4,3
8,90.0,0,0,1,1,11,2,0,5,677417,475080,121.6,143.7,106.0,0.0,4.1,0.13,0.14,1.71,0.63,0.72,11.26,1,2,4
12,90.0,0,1,1,1,12,1,0,5,839125,589069,117.8,136.7,123.0,0.1,4.1,0.14,0.13,1.71,0.68,0.66,10.3,1,2,1
6,89.4,0,1,0,0,15,1,0,5,891085,596575,76.6,94.8,70.0,0.1,4.1,0.09,0.08,1.71,0.43,0.4,8.84,0,3,-1
4,80.4,0,1,0,0,17,1,0,5,654782,602459,68.4,65.6,47.0,0.1,4.1,0.06,0.05,1.71,0.31,0.23,8.25,1,2,1
4,68.8,0,1,0,0,15,1,0,4,539712,567673,59.4,51.6,25.0,0.0,4.1,0.02,0.04,1.71,0.11,0.21,6.2,0,2,2
7,68.8,0,1,0,0,10,1,0,4,480580,521992,40.2,27.6,27.0,0.0,4.1,0.04,0.01,1.71,0.2,0.07,4.2,0,3,6
9,68.8,0,0,1,0,7,1,0,4,344074,503572,41.8,16.8,6.0,0.0,4.1,0.03,0.01,1.71,0.13,0.03,5.08,1,4,6
14,65.8,0,0,2,0,4,1,0,4,249656,487768,45.0,16.7,12.0,0.0,4.1,0.02,0.01,1.71,0.12,0.03,5.39,0,4,1
16,62.0,0,0,2,0,2,0,0,3,194505,407314,40.0,20.7,19.0,0.0,4.1,0.03,0.01,1.71,0.16,0.05,4.92,1,3,1
16,73.6,0,0,2,0,4,0,0,4,176171,362259,57.0,35.3,26.0,0.0,4.1,0.04,0.04,1.71,0.19,0.19,6.03,1,2,1
15,56.4,0,0,2,0,3,0,0,3,191534,345174,48.6,20.9,22.0,-0.1,4.0,0.02,0.03,1.71,0.1,0.17,4.97,0,4,1
10,41.6,0,0,1,0,4,0,0,2,491538,924465,45.6,34.2,22.0,-0.1,4.0,0.02,0.05,1.71,0.1,0.25,3.9,1,3,1
5,27.6,0,0,0,0,4,0,0,1,479254,888279,43.4,33.9,14.0,-0.1,4.0,0.01,0.05,1.71,0.07,0.25,2.76,0,2,1
5,23.6,0,0,0,0,3,0,0,1,448448,910815,36.0,29.9,7.0,-0.1,4.0,0.01,0.05,1.71,0.03,0.27,2.44,1,3,1
5,6.4,0,0,0,0,1,0,0,0,428893,1007360,13.8,14.6,0.0,-0.1,4.0,0.0,0.03,1.71,0.0,0.13,0.98,0,2,1
5,8.6,0,0,0,0,1,0,0,0,396761,1010217,13.0,15.4,0.0,0.0,4.0,0.0,0.03,1.71,0.0,0.13,0.92,1,2,5
9,23.2,0,0,1,0,0,1,0,1,99851,439722,12.0,1.4,4.0,-0.1,3.9,0.01,0.01,1.71,0.05,0.04,1.1,0,2,0
8,28.5,0,0,1,0,0,1,0,1,101667,448639,11.0,1.4,4.0,-0.1,3.9,0.01,0.01,1.71,0.05,0.04,1.1,1,5,1
8,35.0,0,0,1,0,0,1,0,1,101251,435812,13.4,5.3,4.0,-0.1,3.9,0.01,0.0,1.71,0.05,0.0,2.28,0,3,0
7,56.5,0,0,1,0,4,1,0,2,115765,358588,31.0,11.5,5.0,-0.1,3.9,0.02,0.0,1.71,0.07,0.01,5.01,1,2,0
6,70.33,0,0,1,0,4,1,0,2,118993,367832,30.8,10.7,5.0,-0.1,3.9,0.02,0.0,1.71,0.07,0.01,4.81,0,4,1
2,46.33,0,0,0,0,4,0,0,1,106864,344715,22.2,10.8,1.0,0.0,3.9,0.01,0.0,1.71,0.02,0.01,4.38,1,3,1
3,37.5,0,0,0,0,5,0,0,1,91465,360854,22.2,11.1,1.0,0.0,3.9,0.0,0.0,1.71,0.02,0.01,5.58,1,2,2
4,52.0,0,0,0,0,6,0,0,2,111934,374891,29.8,8.5,7.0,-0.1,3.8,0.0,0.01,1.71,0.02,0.05,4.74,0,2,0
4,52.0,0,0,0,0,4,1,0,2,115471,352848,32.8,3.0,11.0,-0.1,3.8,0.02,0.01,1.71,0.06,0.04,3.95,0,2,1
5,59.6,0,0,0,0,6,1,0,3,124505,294725,41.2,13.8,15.0,-0.1,3.8,0.01,0.01,1.71,0.06,0.04,5.32,1,3,0
4,74.2,0,0,0,0,8,2,0,4,135453,232849,55.4,38.3,17.0,-0.1,3.8,0.01,0.02,1.71,0.06,0.12,8.47,0,4,6
9,90.0,1,0,0,0,10,3,0,5,142986,198299,101.8,38.3,24.0,-0.1,3.8,0.02,0.02,1.71,0.12,0.12,10.14,1,3,2
9,84.8,1,0,0,0,10,3,0,5,152000,160156,105.8,36.7,43.0,0.0,3.8,0.05,0.02,1.71,0.24,0.08,11.38,0,3,0
9,83.5,1,0,0,0,8,2,0,4,131637,191917,85.2,36.0,38.0,0.0,3.8,0.04,0.02,1.71,0.18,0.08,9.44,1,2,0
8,81.33,1,0,0,0,6,2,0,3,105687,242464,76.8,25.2,34.0,0.0,3.8,0.06,0.03,1.71,0.18,0.08,8.07,0,4,0
8,77.0,1,0,0,0,4,1,0,2,80514,272726,60.6,0.3,32.0,0.0,3.8,0.09,0.0,1.71,0.18,0.0,4.58,1,4,0
2,64.0,0,0,0,0,1,0,0,1,64344,293757,14.2,0.0,25.0,0.0,3.8,0.12,0.0,1.71,0.12,0.0,1.71,0,2,0
4,58.33,0,0,0,0,2,1,0,2,1841,8032,44.0,11.5,4.0,0.0,4.5,0.0,0.06,0.0,0.0,0.19,3.45,1,2,1
5,66.25,0,0,0,0,5,1,0,3,2809,9431,64.0,11.9,4.0,0.0,4.5,0.0,0.05,0.0,0.0,0.19,4.23,1,2,0
4,79.0,0,0,0,0,8,2,0,4,3138,6719,75.0,12.0,4.0,0.0,4.5,0.0,0.05,0.0,0.0,0.2,4.36,0,3,-1
1,79.0,0,0,0,0,11,3,0,4,2899,5289,63.8,11.9,10.0,-0.1,4.4,0.0,0.05,0.0,0.02,0.2,4.17,1,2,1
1,83.0,0,0,0,0,11,3,0,4,2581,4820,63.2,1.2,8.0,-0.1,4.4,0.0,0.0,0.0,0.02,0.01,3.3,0,2,2
3,84.4,0,0,0,0,12,3,0,5,2561,4137,74.2,11.7,12.0,-0.1,4.4,0.0,0.04,0.0,0.02,0.22,4.62,0,3,6
8,84.4,0,0,1,0,9,3,0,5,1939,3277,68.2,11.4,12.0,-0.1,4.4,0.0,0.04,0.0,0.02,0.22,5.5,1,4,6
14,90.0,0,0,2,0,6,2,0,5,1777,3311,69.0,25.3,12.0,-0.1,4.4,0.0,0.08,0.0,0.02,0.38,6.65,0,4,0
15,90.0,0,0,2,0,7,1,0,5,2152,2792,70.8,25.3,14.0,0.0,4.4,0.02,0.08,0.0,0.09,0.38,7.63,1,3,1
15,89.8,0,0,2,0,8,0,0,5,4173,2774,70.2,26.6,16.0,0.0,4.4,0.02,0.08,0.0,0.11,0.39,8.4,1,2,0
13,89.75,0,0,2,0,7,0,0,4,5447,4002,59.2,16.1,12.0,0.0,4.4,0.03,0.05,0.0,0.11,0.18,7.08,0,4,0
7,89.67,0,0,1,0,7,0,0,3,5794,5781,45.2,16.0,12.0,0.0,4.4,0.04,0.06,0.0,0.11,0.18,5.42,1,3,0
1,89.5,0,0,0,0,7,0,0,2,5473,5859,30.2,1.9,12.0,0.0,4.4,0.06,0.0,0.0,0.11,0.01,3.76,0,2,0
1,89.0,0,0,0,0,2,0,0,1,4939,5682,9.2,1.6,4.0,0.0,4.4,0.02,0.01,0.0,0.02,0.01,1.46,1,3,0
0,0.0,0,0,0,0,0,0,0,0,2782,5448,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,0,0,1211,4039,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,0,0,648,2160,0.0,0.0,0.0,-0.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,0,0,614,1839,0.0,0.0,0.0,-0.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0
0,0.0,0,0,0,0,0,0,0,0,583,1732,0.0,0.0,0.0,-0.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,0,0,636,1460,0.0,0.0,0.0,-0.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,0,0,562,1334,0.0,0.0,0.0,-0.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,0,0,508,1061,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,0,0,479,986,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,0,0,503,926,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,0,0,436,857,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,0,0,420,765,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,0,0,393,720,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,0,0,370,703,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,0,0,333,600,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,0,0,317,542,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,0,0,297,536,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,0,0,334,488,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,0,0,324,476,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
7,90.0,0,0,1,0,11,2,0,5,2232,5040,84.8,28.1,6.0,0.0,4.5,0.0,0.02,0.0,0.0,0.12,11.26,1,2,0
6,90.0,0,0,1,0,12,3,0,5,3253,6280,72.8,50.5,8.0,0.0,4.5,0.0,0.05,0.0,0.0,0.25,10.3,1,2,1
2,90.0,0,0,0,0,15,2,0,5,3650,5318,81.8,50.6,8.0,0.0,4.5,0.0,0.05,0.0,0.0,0.25,8.95,0,3,0
0,90.0,0,0,0,0,18,2,0,5,2653,5553,88.8,60.0,8.0,0.0,4.5,0.0,0.05,0.0,0.0,0.25,8.76,1,2,2
2,90.0,0,0,0,0,17,1,0,5,2256,5141,77.6,34.0,10.0,-0.1,4.4,0.0,0.03,0.0,0.0,0.13,7.05,0,2,1
4,90.0,0,0,0,0,12,2,0,5,3010,4447,68.2,33.7,16.0,-0.1,4.4,0.01,0.03,0.0,0.06,0.14,5.05,0,3,6
10,90.0,0,0,1,0,9,1,0,5,2404,4011,67.0,11.1,16.0,-0.1,4.4,0.01,0.0,0.0,0.07,0.01,5.93,1,4,6
15,90.0,0,0,2,0,6,1,0,5,2415,4199,78.4,20.5,16.0,-0.1,4.4,0.01,0.0,0.0,0.07,0.01,6.65,0,4,0
15,90.0,0,0,2,0,7,1,0,5,3290,3407,90.2,20.5,16.0,-0.1,4.4,0.01,0.0,0.0,0.07,0.01,7.63,1,3,1
14,90.0,0,0,2,0,8,1,0,5,7286,3480,89.2,20.7,14.0,0.0,4.4,0.01,0.0,0.0,0.07,0.02,8.4,1,2,0
13,90.0,0,0,2,0,7,0,0,4,6939,6976,79.6,20.7,8.0,0.0,4.4,0.0,0.0,0.0,0.01,0.01,7.08,0,4,0
7,90.0,0,0,1,0,7,0,0,3,6917,7657,66.0,20.7,4.0,0.0,4.4,0.0,0.0,0.0,0.0,0.01,5.42,1,3,0
1,90.0,0,0,0,0,7,0,0,2,6312,7357,40.0,10.7,4.0,0.0,4.4,0.0,0.0,0.0,0.0,0.01,3.76,0,2,0
1,90.0,0,0,0,0,2,0,0,1,5389,6820,16.6,0.5,2.0,0.0,4.4,0.0,0.01,0.0,0.0,0.01,1.46,1,3,6
6,90.0,0,0,1,0,0,0,0,1,1347,6348,14.8,0.6,4.0,0.0,4.4,0.0,0.06,0.0,0.0,0.06,1.02,0,2,1
7,52.5,0,0,1,0,0,0,0,1,1795,2740,18.6,0.7,6.0,0.0,4.4,0.0,0.03,0.0,0.0,0.06,1.22,1,2,6
13,65.0,0,0,2,0,0,0,0,2,1532,2155,36.0,0.7,6.0,0.0,4.4,0.0,0.02,0.0,0.0,0.06,2.01,0,2,1
14,50.25,0,0,2,0,0,0,0,3,2671,2084,36.0,0.7,6.0,0.0,4.4,0.0,0.02,0.0,0.0,0.06,2.01,1,5,0
14,50.25,0,0,2,0,0,0,0,3,2640,2979,36.0,0.7,6.0,0.0,4.4,0.0,0.02,0.0,0.0,0.06,2.01,0,3,0
8,37.0,0,0,1,0,0,0,0,2,2565,3208,21.2,0.1,2.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.99,1,2,0
7,48.0,0,0,1,0,0,0,0,2,1416,3246,17.4,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.79,0,4,0
1,6.0,0,0,0,0,0,0,0,1,1297,2559,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,0,0,108,2410,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,0,0,92,1475,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,0,0,87,1073,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,0,0,97,829,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1
1,80.0,0,0,0,0,2,0,0,1,139,694,10.0,10.7,10.0,0.0,4.4,0.0,0.09,0.0,0.0,0.09,3.28,0,4,1
2,54.5,0,0,0,0,2,0,0,2,207,625,10.2,10.7,10.0,0.0,4.4,0.0,0.04,0.0,0.0,0.09,3.55,1,3,0
2,54.5,0,0,0,0,2,0,0,2,241,537,10.2,10.7,10.0,0.0,4.4,0.0,0.04,0.0,0.0,0.09,3.55,0,3,0
2,54.5,0,0,0,0,2,0,0,2,283,484,10.2,10.7,10.0,0.0,4.4,0.0,0.04,0.0,0.0,0.09,3.55,1,2,0
2,54.5,0,0,0,0,2,0,0,2,269,531,10.2,10.7,10.0,0.0,4.4,0.0,0.04,0.0,0.0,0.09,3.55,0,4,0
1,29.0,0,0,0,0,0,0,0,1,247,529,0.2,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.27,1,4,0
0,0.0,0,0,0,0,0,0,0,0,147,535,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
7,90.0,0,0,1,1,11,3,0,5,2917,5500,92.8,5.2,6.0,0.0,4.5,0.03,0.01,7.66,0.14,0.05,11.26,1,2,1
8,90.0,0,0,1,1,12,2,0,5,3813,6733,96.4,7.1,8.0,-0.1,4.4,0.03,0.01,7.66,0.14,0.07,10.3,1,2,1
2,77.4,0,0,0,0,12,2,0,4,4544,5886,83.4,27.1,10.0,-0.1,4.4,0.03,0.07,7.66,0.14,0.34,8.44,0,3,0
1,74.25,0,0,0,0,11,1,0,3,2507,6016,67.2,26.5,10.0,-0.1,4.4,0.04,0.08,7.66,0.14,0.33,6.93,1,2,0
1,69.0,0,0,0,0,9,0,0,2,2455,4802,41.0,23.3,4.0,-0.2,4.3,0.0,0.1,7.66,0.0,0.3,4.53,0,2,0
2,58.5,0,0,0,0,3,0,0,1,2480,4119,26.0,23.0,4.0,-0.2,4.3,0.0,0.15,7.66,0.0,0.3,1.21,0,3,1
2,15.5,0,0,0,0,0,0,0,0,1684,3364,8.4,20.7,2.0,-0.1,4.3,0.0,0.14,7.66,0.0,0.28,0.51,1,4,0
1,15.0,0,0,0,0,0,1,0,0,933,3311,4.0,0.0,0.0,-0.1,4.3,0.0,0.0,7.66,0.0,0.0,0.65,0,4,1
2,18.67,0,0,0,0,1,1,0,0,868,2649,15.6,0.6,2.0,-0.1,4.3,0.0,0.0,7.66,0.0,0.0,1.1,1,3,0
2,18.67,0,0,0,0,1,1,0,0,753,2254,15.6,0.6,2.0,-0.1,4.2,0.0,0.0,7.66,0.0,0.0,1.1,1,2,7
9,36.5,0,0,1,1,1,1,0,1,758,2040,28.4,1.1,6.0,-0.1,4.2,0.0,0.0,7.66,0.02,0.01,2.33,0,4,1
9,58.0,0,0,1,1,4,1,0,2,4664,3651,48.2,1.5,11.0,-0.1,4.2,0.01,0.0,7.66,0.04,0.01,4.72,1,3,2
11,74.0,0,0,1,1,5,0,0,3,4664,3619,60.6,1.9,11.0,-0.1,4.2,0.01,0.0,7.66,0.04,0.02,5.09,0,2,6
16,90.0,0,0,2,1,4,0,0,4,4733,3446,63.0,1.4,9.0,-0.1,4.2,0.01,0.0,7.66,0.04,0.02,5.03,1,3,6
22,90.0,0,0,3,1,4,0,0,5,7164,3817,77.8,1.8,9.0,0.0,4.2,0.01,0.01,7.66,0.04,0.05,6.05,0,2,1
