season,gameweek,team,opponent_team,is_home,lagged_GC_1,lagged_GC_2,lagged_GC_3,lagged_GC_4,lagged_GC_5,lagged_GS_1,lagged_GS_2,lagged_GS_3,lagged_GS_4,lagged_GS_5,days_rest,days_till_next,opponent_lagged_GC_1,opponent_lagged_GC_2,opponent_lagged_GC_3,opponent_lagged_GC_4,opponent_lagged_GC_5,opponent_lagged_GS_1,opponent_lagged_GS_2,opponent_lagged_GS_3,opponent_lagged_GS_4,opponent_lagged_GS_5,opponent_days_rest,opponent_days_till_next,goals_conceded
2324,5,12,10,0,2.0,3.0,4.0,,,1.0,0.0,1.0,,,14.0,7.0,5.0,2.0,3.0,0.0,,1.0,2.0,0.0,1.0,,14.0,7.0,1
2324,5,14,5,1,3.0,2.0,2.0,0.0,,1.0,3.0,0.0,1.0,,12.0,7.0,1.0,3.0,1.0,1.0,,3.0,1.0,4.0,4.0,,13.0,7.0,3
2324,5,5,14,0,1.0,3.0,1.0,1.0,,3.0,1.0,4.0,4.0,,13.0,7.0,3.0,2.0,2.0,0.0,,1.0,3.0,0.0,1.0,,12.0,7.0,1
2324,5,18,17,1,2.0,0.0,0.0,2.0,,5.0,2.0,2.0,2.0,,14.0,7.0,2.0,2.0,2.0,1.0,,2.0,1.0,1.0,0.0,,14.0,8.0,1
2324,5,17,18,0,2.0,2.0,2.0,1.0,,2.0,1.0,1.0,0.0,,14.0,8.0,2.0,0.0,0.0,2.0,,5.0,2.0,2.0,2.0,,14.0,7.0,2
2324,5,19,13,1,1.0,1.0,1.0,1.0,,2.0,3.0,3.0,1.0,,14.0,7.0,1.0,1.0,0.0,0.0,,5.0,2.0,1.0,3.0,,14.0,7.0,3
2324,5,13,19,0,1.0,1.0,0.0,0.0,,5.0,2.0,1.0,3.0,,14.0,7.0,1.0,1.0,1.0,1.0,,2.0,3.0,3.0,1.0,,14.0,7.0,1
2324,5,15,4,1,3.0,2.0,1.0,1.0,,1.0,1.0,0.0,5.0,,14.0,7.0,2.0,1.0,0.0,2.0,,2.0,1.0,3.0,2.0,,14.0,7.0,0
2324,5,4,15,0,2.0,1.0,0.0,2.0,,2.0,1.0,3.0,2.0,,14.0,7.0,3.0,2.0,1.0,1.0,,1.0,1.0,0.0,5.0,,14.0,7.0,1
2324,5,3,7,1,2.0,2.0,3.0,1.0,,2.0,0.0,1.0,1.0,,14.0,7.0,1.0,0.0,3.0,1.0,,0.0,3.0,1.0,1.0,,14.0,7.0,0
2324,5,7,3,0,1.0,0.0,3.0,1.0,,0.0,3.0,1.0,1.0,,14.0,7.0,2.0,2.0,3.0,1.0,,2.0,0.0,1.0,1.0,,14.0,7.0,0
2324,5,9,1,1,2.0,1.0,4.0,1.0,,2.0,0.0,0.0,0.0,,15.0,6.0,1.0,2.0,0.0,1.0,,3.0,2.0,1.0,2.0,,14.0,6.0,1
2324,5,1,9,0,1.0,2.0,0.0,1.0,,3.0,2.0,1.0,2.0,,14.0,6.0,2.0,1.0,4.0,1.0,,2.0,0.0,0.0,0.0,,15.0,6.0,0
2324,5,16,6,1,0.0,3.0,1.0,2.0,,1.0,2.0,2.0,1.0,,16.0,4.0,5.0,3.0,3.0,,,2.0,1.0,0.0,,,16.0,5.0,1
2324,5,6,16,0,5.0,3.0,3.0,,,2.0,1.0,0.0,,,16.0,5.0,0.0,3.0,1.0,2.0,,1.0,2.0,2.0,1.0,,16.0,4.0,1
2324,6,8,10,1,3.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,7.0,7.0,0.0,5.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,7.0,9.0,0
2324,6,10,8,0,0.0,5.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,7.0,9.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,7.0,7.0,0
2324,6,12,20,1,1.0,2.0,3.0,4.0,,0.0,1.0,0.0,1.0,,7.0,7.0,3.0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,7.0,7.0,1
2324,6,20,12,0,3.0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,7.0,7.0,1.0,2.0,3.0,4.0,,0.0,1.0,0.0,1.0,,7.0,7.0,1
2324,6,13,16,1,1.0,1.0,1.0,0.0,0.0,3.0,5.0,2.0,1.0,3.0,7.0,7.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,7.0,0
2324,6,16,13,0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,7.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,2.0,1.0,3.0,7.0,7.0,2
2324,6,4,9,1,1.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,7.0,7.0,1.0,2.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,3
2324,6,9,4,0,1.0,2.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,7.0,7.0,1
2324,6,6,14,1,1.0,5.0,3.0,3.0,,1.0,2.0,1.0,0.0,,5.0,6.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,7.0,6.0,1
2324,6,14,6,0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,7.0,6.0,1.0,5.0,3.0,3.0,,1.0,2.0,1.0,0.0,,5.0,6.0,0
2324,6,1,18,1,0.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,6.0,6.0,1.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,2.0,2.0,7.0,6.0,2
2324,6,18,1,0,1.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,2.0,2.0,7.0,6.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,6.0,6.0,2
2324,6,5,3,1,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,7.0,5.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,7.0,6.0,1
2324,6,3,5,0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,7.0,6.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,7.0,5.0,3
2324,6,7,2,1,0.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,7.0,8.0,1.0,3.0,1.0,0.0,5.0,3.0,0.0,3.0,4.0,1.0,7.0,5.0,1
2324,6,2,7,0,1.0,3.0,1.0,0.0,5.0,3.0,0.0,3.0,4.0,1.0,7.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,7.0,8.0,0
2324,6,11,19,1,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,8.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,7.0,6.0,1
2324,6,19,11,0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,7.0,6.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,8.0,6.0,3
2324,6,17,15,1,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,8.0,5.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,7.0,5.0,8
2324,6,15,17,0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,7.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,8.0,5.0,0
2324,7,2,5,1,0.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,3.0,4.0,5.0,8.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,5.0,8.0,1
2324,7,5,2,0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,5.0,8.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,3.0,4.0,5.0,8.0,6
2324,7,3,1,1,3.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,6.0,7.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,6.0,8.0,4
2324,7,1,3,0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,6.0,8.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,6.0,7.0,0
2324,7,9,12,1,1.0,1.0,2.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,6.0,7.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,7.0,3.0,2
2324,7,12,9,0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,7.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,6.0,7.0,1
2324,7,14,8,1,0.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,6.0,7.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,7.0,7.0,1
2324,7,8,14,0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,7.0,7.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,6.0,7.0,0
2324,7,15,6,1,0.0,0.0,3.0,2.0,1.0,8.0,1.0,1.0,1.0,0.0,5.0,7.0,1.0,1.0,5.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,6.0,3.0,0
2324,7,6,15,0,1.0,1.0,5.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,6.0,3.0,0.0,0.0,3.0,2.0,1.0,8.0,1.0,1.0,1.0,0.0,5.0,7.0,2
2324,7,19,17,1,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,6.0,7.0,8.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,5.0,7.0,0
2324,7,17,19,0,8.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,5.0,7.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,6.0,7.0,2
2324,7,20,13,1,1.0,3.0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,5.0,2.0,1.0,7.0,8.0,1
2324,7,13,20,0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,5.0,2.0,1.0,7.0,8.0,1.0,3.0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,7.0,7.0,2
2324,7,18,11,1,2.0,1.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,2.0,6.0,6.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,6.0,7.0,1
2324,7,11,18,0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,6.0,7.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,2.0,6.0,6.0,2
2324,7,16,4,1,2.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,7.0,6.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,7.0,6.0,1
2324,7,4,16,0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,7.0,6.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,7.0,6.0,1
2324,7,10,7,1,0.0,0.0,5.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,9.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,8.0,4.0,2
2324,7,7,10,0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,8.0,4.0,0.0,0.0,5.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,9.0,4.0,0
2324,7,12,6,1,1.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,5.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,2
2324,7,6,12,0,2.0,1.0,1.0,5.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,1
2324,8,12,18,1,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,14.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,2.0,6.0,16.0,1
2324,8,18,12,0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,2.0,6.0,16.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,14.0,0
2324,8,6,7,1,1.0,2.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,2.0,3.0,14.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,14.0,4
2324,8,7,6,0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,14.0,1.0,2.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,2.0,3.0,14.0,1
2324,8,9,3,1,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,7.0,13.0,4.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,7.0,14.0,0
2324,8,3,9,0,4.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,7.0,14.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,7.0,13.0,3
2324,8,10,17,1,2.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,16.0,2.0,8.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,7.0,14.0,1
2324,8,17,10,0,2.0,8.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,7.0,14.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,16.0,3
2324,8,14,4,1,1.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,7.0,14.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,6.0,14.0,1
2324,8,4,14,0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,6.0,14.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,7.0,14.0,2
2324,8,8,16,1,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,7.0,13.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,6.0,13.0,0
2324,8,16,8,0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,6.0,13.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,7.0,13.0,0
2324,8,5,11,1,6.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,8.0,13.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,7.0,12.0,2
2324,8,11,5,0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,7.0,12.0,6.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,8.0,13.0,2
2324,8,19,15,1,0.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,7.0,14.0,0.0,0.0,0.0,3.0,2.0,2.0,8.0,1.0,1.0,1.0,7.0,13.0,2
2324,8,15,19,0,0.0,0.0,0.0,3.0,2.0,2.0,8.0,1.0,1.0,1.0,7.0,13.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,7.0,14.0,2
2324,8,20,2,1,1.0,1.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,7.0,13.0,1.0,0.0,1.0,3.0,1.0,6.0,1.0,3.0,0.0,3.0,8.0,14.0,1
2324,8,2,20,0,1.0,0.0,1.0,3.0,1.0,6.0,1.0,3.0,0.0,3.0,8.0,14.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,7.0,13.0,1
2324,8,1,13,1,0.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,8.0,13.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,8.0,12.0,0
2324,8,13,1,0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,8.0,12.0,0.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,8.0,13.0,1
2324,9,11,9,1,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,3.0,12.0,8.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,0.0,2.0,13.0,8.0,0
2324,9,9,11,0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,0.0,2.0,13.0,8.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,3.0,12.0,8.0,2
2324,9,3,20,1,3.0,4.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,14.0,7.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,13.0,7.0,2
2324,9,20,3,0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,13.0,7.0,3.0,4.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,14.0,7.0,1
2324,9,4,6,1,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,14.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,14.0,7.0,0
2324,9,6,4,0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,14.0,7.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,14.0,6.0,3
2324,9,13,5,1,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,5.0,12.0,8.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,13.0,8.0,1
2324,9,5,13,0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,13.0,8.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,5.0,12.0,8.0,2
2324,9,15,8,1,2.0,0.0,0.0,0.0,3.0,2.0,2.0,8.0,1.0,1.0,13.0,7.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,3.0,13.0,6.0,0
2324,9,8,15,0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,3.0,13.0,6.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,8.0,1.0,1.0,13.0,7.0,4
2324,9,16,12,1,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,13.0,8.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,14.0,8.0,2
2324,9,12,16,0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,14.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,13.0,8.0,2
2324,9,7,1,1,1.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,3.0,13.0,6.0,2
2324,9,1,7,0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,3.0,13.0,6.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,14.0,6.0,2
2324,9,17,14,1,3.0,2.0,8.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,14.0,6.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,14.0,7.0,2
2324,9,14,17,0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,14.0,7.0,3.0,2.0,8.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,14.0,6.0,1
2324,9,2,19,1,1.0,1.0,0.0,1.0,3.0,1.0,6.0,1.0,3.0,0.0,14.0,6.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,14.0,6.0,1
2324,9,19,2,0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,14.0,6.0,1.0,1.0,0.0,1.0,3.0,1.0,6.0,1.0,3.0,0.0,14.0,6.0,4
2324,9,18,10,1,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,16.0,4.0,1.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,16.0,5.0,0
2324,9,10,18,0,1.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,16.0,5.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,16.0,4.0,2
2324,10,8,18,1,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,7.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,10.0,2
2324,10,18,8,0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,10.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,7.0,1
2324,10,7,4,1,2.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,6.0,9.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,6.0,7.0,2
2324,10,4,7,0,0.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,6.0,7.0,2.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,6.0,9.0,0
2324,10,1,17,1,2.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,2.0,1.0,6.0,7.0,2.0,3.0,2.0,8.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,7.0,0
2324,10,17,1,0,2.0,3.0,2.0,8.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,7.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,2.0,1.0,6.0,7.0,5
2324,10,3,6,1,2.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,7.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,7.0,7.0,1
2324,10,6,3,0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,7.0,7.0,2.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,7.0,2
2324,10,20,15,1,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,7.0,6.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,8.0,1.0,7.0,7.0,2
2324,10,15,20,0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,8.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,7.0,6.0,2
2324,10,19,9,1,4.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,8.0,6.0,1
2324,10,9,19,0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,8.0,6.0,4.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,0
2324,10,2,12,1,1.0,1.0,1.0,0.0,1.0,4.0,1.0,6.0,1.0,3.0,6.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,8.0,7.0,1
2324,10,12,2,0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,8.0,7.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,6.0,1.0,3.0,6.0,7.0,3
2324,10,5,10,1,2.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,8.0,6.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,5.0,1
2324,10,10,5,0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,5.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,8.0,6.0,1
2324,10,11,16,1,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,8.0,7.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,8.0,7.0,0
2324,10,16,11,0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,8.0,7.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,8.0,7.0,3
2324,10,14,13,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,7.0,5.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,8.0,5.0,3
2324,10,13,14,0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,8.0,5.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,7.0,5.0,0
2324,11,10,14,1,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,8.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,5.0,7.0,1
2324,11,14,10,0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,5.0,7.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,8.0,0
2324,11,4,19,1,0.0,0.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,7.0,7.0,1.0,4.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,6.0,7.0,2
2324,11,19,4,0,1.0,4.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,6.0,7.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,7.0,7.0,3
2324,11,6,8,1,2.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,7.0,7.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,7.0,2
2324,11,8,6,0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,7.0,2.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,7.0,7.0,0
2324,11,9,5,1,0.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,6.0,7.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,7.0,1
2324,11,5,9,0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,7.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,6.0,7.0,1
2324,11,13,3,1,0.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,2.0,5.0,8.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,7.0,7.0,1
2324,11,3,13,0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,2.0,5.0,8.0,6
