season,gameweek,team,opponent_team,is_home,lagged_GC_1,lagged_GC_2,lagged_GC_3,lagged_GC_4,lagged_GC_5,lagged_GS_1,lagged_GS_2,lagged_GS_3,lagged_GS_4,lagged_GS_5,days_rest,days_till_next,opponent_lagged_GC_1,opponent_lagged_GC_2,opponent_lagged_GC_3,opponent_lagged_GC_4,opponent_lagged_GC_5,opponent_lagged_GS_1,opponent_lagged_GS_2,opponent_lagged_GS_3,opponent_lagged_GS_4,opponent_lagged_GS_5,opponent_days_rest,opponent_days_till_next,goals_conceded
2223,33.0,7,20,0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0
2223,33.0,2,9,1,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,4.0,0.0
2223,33.0,9,2,0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0
2223,33.0,11,10,1,2.0,6.0,5.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,6.0,1.0
2223,33.0,10,11,0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,6.0,2.0,6.0,5.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0
2223,33.0,16,5,1,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,3.0,1.0,11.0,2.0,1.0
2223,33.0,5,16,0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,3.0,1.0,11.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0
2223,33.0,6,4,1,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,11.0,6.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,2.0
2223,33.0,4,6,0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,11.0,6.0,0.0
2223,33.0,19,12,1,0.0,2.0,0.0,5.0,0.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,4.0,3.0,6.0,2.0,0.0,1.0,4.0,3.0,2.0
2223,33.0,12,19,0,2.0,1.0,2.0,0.0,4.0,3.0,6.0,2.0,0.0,1.0,4.0,3.0,0.0,2.0,0.0,5.0,0.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0
2223,33.0,13,1,1,1.0,1.0,1.0,0.0,0.0,3.0,4.0,4.0,1.0,2.0,11.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,6.0,1.0
2223,33.0,1,13,0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,4.0,1.0,2.0,11.0,3.0,4.0
2223,33.0,8,15,1,0.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,5.0,4.0,1.0,3.0,1.0,1.0,0.0,6.0,0.0,2.0,5.0,2.0,4.0,2.0,4.0
2223,33.0,15,8,0,1.0,3.0,1.0,1.0,0.0,6.0,0.0,2.0,5.0,2.0,4.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,5.0,4.0,1.0
2223,33.0,17,3,1,3.0,2.0,4.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,5.0,2.0,4.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,4.0,2.0,1.0
2223,33.0,3,17,0,4.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,5.0,2.0,0.0
2223,33.0,18,14,1,6.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,11.0,2.0,2.0
2223,33.0,14,18,0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,11.0,2.0,6.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0
2223,34.0,7,19,1,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,2.0,3.0,7.0,2.0,0.0,2.0,0.0,5.0,1.0,4.0,2.0,1.0,1.0,2.0,4.0,3.0
2223,34.0,19,7,0,2.0,0.0,2.0,0.0,5.0,1.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,2.0,3.0,7.0,4.0
2223,34.0,4,16,1,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,7.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,9.0,1.0
2223,34.0,16,4,0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,9.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,7.0,2.0
2223,34.0,5,20,1,3.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,5.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,7.0,0.0
2223,34.0,20,5,0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,7.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,5.0,6.0
2223,34.0,3,11,1,0.0,4.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,6.0,1.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0
2223,34.0,11,3,0,1.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,6.0,4.0
2223,34.0,9,13,1,1.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,4.0,4.0,1.0,3.0,3.0,2.0
2223,34.0,13,9,0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,4.0,3.0,1.0
2223,34.0,14,2,1,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,6.0,0.0
2223,34.0,2,14,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,6.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,4.0,1.0
2223,34.0,15,17,1,1.0,1.0,3.0,1.0,1.0,4.0,6.0,0.0,2.0,5.0,2.0,7.0,1.0,3.0,2.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,8.0,1.0
2223,34.0,17,15,0,1.0,3.0,2.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,8.0,1.0,1.0,3.0,1.0,1.0,4.0,6.0,0.0,2.0,5.0,2.0,7.0,3.0
2223,34.0,12,18,1,1.0,2.0,1.0,2.0,0.0,2.0,3.0,6.0,2.0,0.0,3.0,3.0,2.0,6.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,3.0
2223,34.0,18,12,0,2.0,6.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,6.0,2.0,0.0,3.0,3.0,4.0
2223,34.0,10,8,1,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,6.0,6.0,4.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,6.0,2.0
2223,34.0,8,10,0,4.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,6.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,6.0,6.0,2.0
2223,34.0,1,6,1,4.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,6.0,4.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,1.0
2223,34.0,6,1,0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,6.0,4.0,3.0
2223,34.0,12,9,1,3.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,6.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,4.0,0.0
2223,34.0,9,12,0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,6.0,2.0,3.0,2.0,1.0
2223,34.0,13,19,1,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,0.0,2.0,0.0,3.0,1.0,4.0,2.0,1.0,4.0,3.0,0.0
2223,34.0,19,13,0,4.0,2.0,0.0,2.0,0.0,3.0,1.0,4.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0
2223,34.0,5,14,1,0.0,3.0,1.0,2.0,0.0,6.0,1.0,2.0,1.0,2.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,0.0
2223,34.0,14,5,0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,0.0,3.0,1.0,2.0,0.0,6.0,1.0,2.0,1.0,2.0,5.0,3.0,1.0
2223,35.0,3,6,1,1.0,0.0,4.0,2.0,0.0,4.0,1.0,0.0,3.0,1.0,6.0,7.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,7.0,3.0
2223,35.0,6,3,0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,7.0,1.0,0.0,4.0,2.0,0.0,4.0,1.0,0.0,3.0,1.0,6.0,7.0,1.0
2223,35.0,13,11,1,0.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,7.0,4.0,1.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0
2223,35.0,11,13,0,4.0,1.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,7.0,2.0
2223,35.0,18,7,1,4.0,2.0,6.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,5.0,7.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,5.0,7.0,7.0,0.0
2223,35.0,7,18,0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,5.0,7.0,7.0,4.0,2.0,6.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,5.0,7.0,1.0
2223,35.0,20,2,1,6.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,7.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,6.0,7.0,0.0
2223,35.0,2,20,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,6.0,7.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,7.0,7.0,1.0
2223,35.0,12,4,1,0.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,6.0,2.0,9.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,7.0,7.0,0.0
2223,35.0,4,12,0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,7.0,7.0,0.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,6.0,2.0,9.0,1.0
2223,35.0,15,1,1,1.0,1.0,1.0,3.0,1.0,3.0,4.0,6.0,0.0,2.0,7.0,5.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,7.0,2.0
2223,35.0,1,15,0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,7.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,6.0,0.0,2.0,7.0,5.0,0.0
2223,35.0,19,14,1,3.0,4.0,2.0,0.0,2.0,0.0,3.0,1.0,4.0,2.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,5.0,0.0
2223,35.0,14,19,0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,2.0,0.0,2.0,0.0,3.0,1.0,4.0,2.0,3.0,6.0,1.0
2223,35.0,9,10,1,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,3.0
2223,35.0,10,9,0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,5.0,5.0
2223,35.0,5,8,1,0.0,0.0,3.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,3.0,5.0,2.0,4.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,6.0,5.0,5.0
2223,35.0,8,5,0,2.0,4.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,6.0,5.0,0.0,0.0,3.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,3.0,5.0,1.0
2223,35.0,16,17,1,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,9.0,4.0,3.0,1.0,3.0,2.0,4.0,1.0,0.0,3.0,0.0,1.0,8.0,4.0,3.0
2223,35.0,17,16,0,3.0,1.0,3.0,2.0,4.0,1.0,0.0,3.0,0.0,1.0,8.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,9.0,4.0,4.0
2223,36.0,11,15,1,2.0,4.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,2.0,1.0,1.0,1.0,3.0,0.0,3.0,4.0,6.0,0.0,5.0,5.0,2.0
2223,36.0,15,11,0,2.0,1.0,1.0,1.0,3.0,0.0,3.0,4.0,6.0,0.0,5.0,5.0,2.0,4.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,2.0
2223,36.0,2,18,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,7.0,0.0,4.0,2.0,6.0,3.0,1.0,3.0,2.0,1.0,2.0,7.0,6.0,1.0
2223,36.0,18,2,0,0.0,4.0,2.0,6.0,3.0,1.0,3.0,2.0,1.0,2.0,7.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,7.0,2.0
2223,36.0,6,16,1,1.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,7.0,8.0,3.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,0.0,4.0,7.0,2.0
2223,36.0,16,6,0,3.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,0.0,4.0,7.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,7.0,8.0,2.0
2223,36.0,7,3,1,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,7.0,7.0,3.0,1.0,0.0,4.0,2.0,1.0,4.0,1.0,0.0,3.0,7.0,7.0,0.0
2223,36.0,3,7,0,3.0,1.0,0.0,4.0,2.0,1.0,4.0,1.0,0.0,3.0,7.0,7.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,7.0,7.0,2.0
2223,36.0,14,20,1,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,7.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,7.0,7.0,0.0
2223,36.0,20,14,0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,7.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,7.0,2.0
2223,36.0,17,9,1,4.0,3.0,1.0,3.0,2.0,3.0,1.0,0.0,3.0,0.0,4.0,7.0,3.0,1.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,2.0,5.0,7.0,2.0
2223,36.0,9,17,0,3.0,1.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,2.0,5.0,7.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,0.0,3.0,0.0,4.0,7.0,0.0
2223,36.0,4,19,1,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,7.0,5.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,3.0,1.0,4.0,6.0,6.0,0.0
2223,36.0,19,4,0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,3.0,1.0,4.0,6.0,6.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,7.0,5.0,2.0
2223,36.0,8,13,1,1.0,2.0,4.0,0.0,3.0,5.0,2.0,1.0,0.0,1.0,5.0,6.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,7.0,7.0,3.0
2223,36.0,13,8,0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,7.0,7.0,1.0,2.0,4.0,0.0,3.0,5.0,2.0,1.0,0.0,1.0,5.0,6.0,0.0
2223,36.0,1,5,1,0.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,7.0,6.0,5.0,0.0,0.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,5.0,4.0,3.0
2223,36.0,5,1,0,5.0,0.0,0.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,5.0,4.0,0.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,7.0,6.0,0.0
2223,36.0,10,12,1,5.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,7.0,7.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,9.0,4.0,3.0
2223,36.0,12,10,0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,9.0,4.0,5.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,7.0,7.0,0.0
2223,36.0,15,5,1,2.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,4.0,6.0,5.0,4.0,0.0,5.0,0.0,0.0,3.0,3.0,1.0,1.0,6.0,1.0,4.0,2.0,1.0
2223,36.0,5,15,0,0.0,5.0,0.0,0.0,3.0,3.0,1.0,1.0,6.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,4.0,6.0,5.0,4.0,4.0
2223,37.0,18,4,1,2.0,0.0,4.0,2.0,6.0,1.0,1.0,3.0,2.0,1.0,6.0,8.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,5.0,8.0,3.0
2223,37.0,4,18,0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,5.0,8.0,2.0,0.0,4.0,2.0,6.0,1.0,1.0,3.0,2.0,1.0,6.0,8.0,1.0
2223,37.0,3,14,1,2.0,3.0,1.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,7.0,8.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,7.0,5.0,1.0
2223,37.0,14,3,0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,7.0,5.0,2.0,3.0,1.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,7.0,8.0,0.0
2223,37.0,9,7,1,0.0,3.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,0.0,7.0,8.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,7.0,8.0,2.0
2223,37.0,7,9,0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,7.0,8.0,0.0,3.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,0.0,7.0,8.0,2.0
2223,37.0,12,2,1,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,4.0,8.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,8.0,1.0
2223,37.0,2,12,0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,8.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,4.0,8.0,1.0
2223,37.0,20,8,1,2.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,7.0,8.0,3.0,1.0,2.0,4.0,0.0,0.0,5.0,2.0,1.0,0.0,6.0,8.0,1.0
2223,37.0,8,20,0,3.0,1.0,2.0,4.0,0.0,0.0,5.0,2.0,1.0,0.0,6.0,8.0,2.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,7.0,8.0,1.0
2223,37.0,16,1,1,2.0,3.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,7.0,7.0,3.0,0.0,1.0,4.0,3.0,0.0,2.0,3.0,1.0,3.0,6.0,7.0,0.0
2223,37.0,1,16,0,3.0,0.0,1.0,4.0,3.0,0.0,2.0,3.0,1.0,3.0,6.0,7.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,7.0,7.0,1.0
2223,37.0,19,11,1,2.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,3.0,1.0,6.0,7.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,7.0,1.0
2223,37.0,11,19,0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,7.0,2.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,3.0,1.0,6.0,7.0,3.0
2223,37.0,5,17,1,4.0,0.0,5.0,0.0,0.0,1.0,3.0,1.0,1.0,6.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,0.0,3.0,1.0,0.0,3.0,7.0,7.0,1.0
2223,37.0,17,5,0,2.0,4.0,3.0,1.0,3.0,0.0,3.0,1.0,0.0,3.0,7.0,7.0,4.0,0.0,5.0,0.0,0.0,1.0,3.0,1.0,1.0,6.0,2.0,3.0,3.0
2223,37.0,13,6,1,0.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,7.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,8.0,4.0,0.0
2223,37.0,6,13,0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,8.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,7.0,3.0,1.0
2223,37.0,15,10,1,1.0,2.0,2.0,1.0,1.0,4.0,2.0,0.0,3.0,4.0,4.0,5.0,3.0,5.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,7.0,5.0,0.0
2223,37.0,10,15,0,3.0,5.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,7.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,0.0,3.0,4.0,4.0,5.0,0.0
2223,37.0,5,13,1,1.0,4.0,0.0,5.0,0.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0
2223,37.0,13,5,0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,0.0,5.0,0.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0
2223,37.0,14,6,1,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,4.0,2.0,1.0
2223,37.0,6,14,0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,2.0,4.0
2223,38.0,1,20,1,1.0,3.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,7.0,,1.0,2.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,,0.0
2223,38.0,20,1,0,1.0,2.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,,1.0,3.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,7.0,,5.0
2223,38.0,2,5,1,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,8.0,,1.0,1.0,4.0,0.0,5.0,1.0,3.0,1.0,3.0,1.0,3.0,,1.0
2223,38.0,5,2,0,1.0,1.0,4.0,0.0,5.0,1.0,3.0,1.0,3.0,1.0,3.0,,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,8.0,,2.0
2223,38.0,4,13,1,1.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,8.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,,0.0
2223,38.0,13,4,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,,1.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,8.0,,1.0
2223,38.0,6,15,1,4.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,,0.0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,0.0,3.0,5.0,,1.0
2223,38.0,15,6,0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,0.0,3.0,5.0,,4.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,,1.0
2223,38.0,7,16,1,2.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,4.0,0.0,8.0,,0.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0,7.0,,1.0
2223,38.0,16,7,0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0,7.0,,2.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,4.0,0.0,8.0,,1.0
2223,38.0,8,3,1,1.0,3.0,1.0,2.0,4.0,1.0,0.0,5.0,2.0,1.0,8.0,,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,8.0,,0.0
